Toothbrush ID,Village ID,Date,Number of Times Brushed,Total Time Brushed (s)
toothbrush28,village3,2023-02-26,2,138
toothbrush28,village3,2023-02-27,1,63
toothbrush28,village3,2023-02-28,0,0
toothbrush28,village3,2023-03-01,0,0
toothbrush28,village3,2023-03-02,1,86
toothbrush28,village3,2023-03-03,0,0
toothbrush28,village3,2023-03-04,1,93
toothbrush28,village3,2023-03-05,2,186
toothbrush28,village3,2023-03-06,0,0
toothbrush28,village3,2023-03-07,1,110
toothbrush28,village3,2023-03-08,0,0
toothbrush28,village3,2023-03-09,2,209
toothbrush28,village3,2023-03-10,1,52
toothbrush28,village3,2023-03-11,2,114
toothbrush28,village3,2023-03-12,2,214
toothbrush28,village3,2023-03-13,0,0
toothbrush28,village3,2023-03-14,1,41
toothbrush28,village3,2023-03-15,0,0
toothbrush28,village3,2023-03-16,1,102
toothbrush28,village3,2023-03-17,1,32
toothbrush28,village3,2023-03-18,0,0
toothbrush28,village3,2023-03-19,0,0
toothbrush28,village3,2023-03-20,2,118
toothbrush28,village3,2023-03-21,1,54
toothbrush28,village3,2023-03-22,2,136
toothbrush28,village3,2023-03-23,2,110
toothbrush28,village3,2023-03-24,0,0
toothbrush28,village3,2023-03-25,1,99
toothbrush28,village3,2023-03-26,0,0
toothbrush28,village3,2023-03-27,0,0
toothbrush28,village3,2023-03-28,0,0
toothbrush28,village3,2023-03-29,0,0
toothbrush28,village3,2023-03-30,0,0
toothbrush28,village3,2023-03-31,1,45
toothbrush28,village3,2023-04-01,0,0
toothbrush28,village3,2023-04-02,2,152
toothbrush28,village3,2023-04-03,0,0
toothbrush28,village3,2023-04-04,0,0
toothbrush28,village3,2023-04-05,0,0
toothbrush28,village3,2023-04-06,1,37
toothbrush28,village3,2023-04-07,1,89
toothbrush28,village3,2023-04-08,0,0
toothbrush28,village3,2023-04-09,2,160
toothbrush28,village3,2023-04-10,2,210
toothbrush28,village3,2023-04-11,1,63
toothbrush28,village3,2023-04-12,1,40
toothbrush28,village3,2023-04-13,1,92
toothbrush28,village3,2023-04-14,2,165
toothbrush28,village3,2023-04-15,2,90
toothbrush28,village3,2023-04-16,1,86
toothbrush28,village3,2023-04-17,0,0
toothbrush28,village3,2023-04-18,1,118
toothbrush28,village3,2023-04-19,0,0
toothbrush28,village3,2023-04-20,0,0
toothbrush28,village3,2023-04-21,2,160
toothbrush28,village3,2023-04-22,2,115
toothbrush28,village3,2023-04-23,1,58
toothbrush28,village3,2023-04-24,0,0
toothbrush28,village3,2023-04-25,0,0
toothbrush28,village3,2023-04-26,0,0
toothbrush28,village3,2023-04-27,2,165
toothbrush28,village3,2023-04-28,1,75
toothbrush28,village3,2023-04-29,2,127
toothbrush28,village3,2023-04-30,1,83
toothbrush28,village3,2023-05-01,1,48
toothbrush28,village3,2023-05-02,2,141
toothbrush28,village3,2023-05-03,2,209
toothbrush28,village3,2023-05-04,0,0
toothbrush28,village3,2023-05-05,0,0
toothbrush28,village3,2023-05-06,0,0
toothbrush28,village3,2023-05-07,0,0
toothbrush28,village3,2023-05-08,0,0
toothbrush28,village3,2023-05-09,1,117
toothbrush28,village3,2023-05-10,2,165
toothbrush28,village3,2023-05-11,1,81
toothbrush28,village3,2023-05-12,1,101
toothbrush28,village3,2023-05-13,2,66
toothbrush28,village3,2023-05-14,0,0
toothbrush28,village3,2023-05-15,1,99
toothbrush28,village3,2023-05-16,1,120
toothbrush28,village3,2023-05-17,2,158
toothbrush28,village3,2023-05-18,0,0
toothbrush28,village3,2023-05-19,0,0
toothbrush28,village3,2023-05-20,0,0
toothbrush28,village3,2023-05-21,2,156
toothbrush28,village3,2023-05-22,2,201
toothbrush28,village3,2023-05-23,1,76
toothbrush28,village3,2023-05-24,1,46
toothbrush28,village3,2023-05-25,2,142
toothbrush28,village3,2023-05-26,0,0
toothbrush28,village3,2023-05-27,1,113
toothbrush28,village3,2023-05-28,0,0
toothbrush28,village3,2023-05-29,2,222
toothbrush28,village3,2023-05-30,2,164
toothbrush28,village3,2023-05-31,1,65
toothbrush28,village3,2023-06-01,1,94
toothbrush28,village3,2023-06-02,2,183
toothbrush28,village3,2023-06-03,2,118
toothbrush28,village3,2023-06-04,1,94
toothbrush28,village3,2023-06-05,2,205
toothbrush28,village3,2023-06-06,1,34
toothbrush28,village3,2023-06-07,1,87
toothbrush28,village3,2023-06-08,0,0
toothbrush28,village3,2023-06-09,2,147
toothbrush28,village3,2023-06-10,1,94
toothbrush28,village3,2023-06-11,2,105
toothbrush28,village3,2023-06-12,0,0
toothbrush28,village3,2023-06-13,1,39
toothbrush28,village3,2023-06-14,2,168
toothbrush28,village3,2023-06-15,2,192
toothbrush28,village3,2023-06-16,1,85
toothbrush28,village3,2023-06-17,0,0
toothbrush28,village3,2023-06-18,0,0
toothbrush28,village3,2023-06-19,0,0
toothbrush28,village3,2023-06-20,1,48
toothbrush28,village3,2023-06-21,1,112
toothbrush28,village3,2023-06-22,2,139
toothbrush28,village3,2023-06-23,1,50
toothbrush28,village3,2023-06-24,2,146
toothbrush28,village3,2023-06-25,0,0
toothbrush28,village3,2023-06-26,0,0
toothbrush28,village3,2023-06-27,2,111
toothbrush28,village3,2023-06-28,0,0
toothbrush28,village3,2023-06-29,0,0
toothbrush29,village1,2023-01-01,1,43
toothbrush29,village1,2023-01-02,0,0
toothbrush29,village1,2023-01-03,2,171
toothbrush29,village1,2023-01-04,2,169
toothbrush29,village1,2023-01-05,1,101
toothbrush29,village1,2023-01-06,2,166
toothbrush29,village1,2023-01-07,0,0
toothbrush29,village1,2023-01-08,2,116
toothbrush29,village1,2023-01-09,2,116
toothbrush29,village1,2023-01-10,2,188
toothbrush29,village1,2023-01-11,2,207
toothbrush29,village1,2023-01-12,2,177
toothbrush29,village1,2023-01-13,1,92
toothbrush29,village1,2023-01-14,0,0
toothbrush29,village1,2023-01-15,1,84
toothbrush29,village1,2023-01-16,1,38
toothbrush29,village1,2023-01-17,1,46
toothbrush29,village1,2023-01-18,2,163
toothbrush29,village1,2023-01-19,2,206
toothbrush29,village1,2023-01-20,1,115
toothbrush29,village1,2023-01-21,2,107
toothbrush29,village1,2023-01-22,0,0
toothbrush29,village1,2023-01-23,1,70
toothbrush29,village1,2023-01-24,0,0
toothbrush29,village1,2023-01-25,2,151
toothbrush29,village1,2023-01-26,2,194
toothbrush29,village1,2023-01-27,0,0
toothbrush29,village1,2023-01-28,1,84
toothbrush29,village1,2023-01-29,1,44
toothbrush29,village1,2023-01-30,0,0
toothbrush29,village1,2023-01-31,2,164
toothbrush29,village1,2023-02-01,0,0
toothbrush29,village1,2023-02-02,2,150
toothbrush29,village1,2023-02-03,0,0
toothbrush29,village1,2023-02-04,0,0
toothbrush29,village1,2023-02-05,0,0
toothbrush29,village1,2023-02-06,2,230
toothbrush29,village1,2023-02-07,2,167
toothbrush29,village1,2023-02-08,1,88
toothbrush29,village1,2023-02-09,2,169
toothbrush29,village1,2023-02-10,2,215
toothbrush29,village1,2023-02-11,2,211
toothbrush29,village1,2023-02-12,0,0
toothbrush29,village1,2023-02-13,2,207
toothbrush29,village1,2023-02-14,2,142
toothbrush29,village1,2023-02-15,1,114
toothbrush29,village1,2023-02-16,1,62
toothbrush29,village1,2023-02-17,0,0
toothbrush29,village1,2023-02-18,2,148
toothbrush29,village1,2023-02-19,1,63
toothbrush29,village1,2023-02-20,0,0
toothbrush29,village1,2023-02-21,2,163
toothbrush29,village1,2023-02-22,1,50
toothbrush29,village1,2023-02-23,1,79
toothbrush29,village1,2023-02-24,1,102
toothbrush29,village1,2023-02-25,2,101
toothbrush29,village1,2023-02-26,1,32
toothbrush29,village1,2023-02-27,0,0
toothbrush29,village1,2023-02-28,0,0
toothbrush29,village1,2023-03-01,2,157
toothbrush29,village1,2023-03-02,0,0
toothbrush29,village1,2023-03-03,1,62
toothbrush29,village1,2023-03-04,0,0
toothbrush29,village1,2023-03-05,2,150
toothbrush29,village1,2023-03-06,1,118
toothbrush29,village1,2023-03-07,1,93
toothbrush29,village1,2023-03-08,2,161
toothbrush29,village1,2023-03-09,1,101
toothbrush29,village1,2023-03-10,0,0
toothbrush29,village1,2023-03-11,1,77
toothbrush29,village1,2023-03-12,1,83
toothbrush29,village1,2023-03-13,1,86
toothbrush29,village1,2023-03-14,0,0
toothbrush29,village1,2023-03-15,0,0
toothbrush29,village1,2023-03-16,2,160
toothbrush29,village1,2023-03-17,2,69
toothbrush29,village1,2023-03-18,1,73
toothbrush29,village1,2023-03-19,1,86
toothbrush29,village1,2023-03-20,2,148
toothbrush29,village1,2023-03-21,2,126
toothbrush29,village1,2023-03-22,0,0
toothbrush29,village1,2023-03-23,2,226
toothbrush29,village1,2023-03-24,0,0
toothbrush29,village1,2023-03-25,0,0
toothbrush29,village1,2023-03-26,1,42
toothbrush29,village1,2023-03-27,2,173
toothbrush29,village1,2023-03-28,2,171
toothbrush29,village1,2023-03-29,0,0
toothbrush29,village1,2023-03-30,1,46
toothbrush29,village1,2023-03-31,0,0
toothbrush29,village1,2023-04-01,2,153
toothbrush29,village1,2023-04-02,1,106
toothbrush29,village1,2023-04-03,1,110
toothbrush29,village1,2023-04-04,2,196
toothbrush29,village1,2023-04-05,2,122
toothbrush29,village1,2023-04-06,1,73
toothbrush29,village1,2023-04-07,2,165
toothbrush29,village1,2023-04-08,1,59
toothbrush29,village1,2023-04-09,2,92
toothbrush29,village1,2023-04-10,2,135
toothbrush29,village1,2023-04-11,0,0
toothbrush29,village1,2023-04-12,0,0
toothbrush29,village1,2023-04-13,2,97
toothbrush29,village1,2023-04-14,1,45
toothbrush29,village1,2023-04-15,0,0
toothbrush29,village1,2023-04-16,1,51
toothbrush29,village1,2023-04-17,0,0
toothbrush29,village1,2023-04-18,2,151
toothbrush29,village1,2023-04-19,1,113
toothbrush29,village1,2023-04-20,2,201
toothbrush29,village1,2023-04-21,2,173
toothbrush29,village1,2023-04-22,1,105
toothbrush29,village1,2023-04-23,1,81
toothbrush29,village1,2023-04-24,2,127
toothbrush29,village1,2023-04-25,0,0
toothbrush29,village1,2023-04-26,2,155
toothbrush29,village1,2023-04-27,0,0
toothbrush29,village1,2023-04-28,1,118
toothbrush29,village1,2023-04-29,2,131
toothbrush29,village1,2023-04-30,1,103
toothbrush29,village1,2023-05-01,1,69
toothbrush29,village1,2023-05-02,1,93
toothbrush29,village1,2023-05-03,1,92
toothbrush29,village1,2023-05-04,2,81
toothbrush29,village1,2023-05-05,1,83
toothbrush29,village1,2023-05-06,2,182
toothbrush29,village1,2023-05-07,1,66
toothbrush29,village1,2023-05-08,2,161
toothbrush29,village1,2023-05-09,1,31
toothbrush29,village1,2023-05-10,2,199
toothbrush29,village1,2023-05-11,2,203
toothbrush29,village1,2023-05-12,0,0
toothbrush29,village1,2023-05-13,0,0
toothbrush29,village1,2023-05-14,1,36
toothbrush29,village1,2023-05-15,0,0
toothbrush29,village1,2023-05-16,1,61
toothbrush29,village1,2023-05-17,1,40
toothbrush29,village1,2023-05-18,0,0
toothbrush29,village1,2023-05-19,2,124
toothbrush29,village1,2023-05-20,0,0
toothbrush29,village1,2023-05-21,1,73
toothbrush29,village1,2023-05-22,0,0
toothbrush29,village1,2023-05-23,1,77
toothbrush29,village1,2023-05-24,1,78
toothbrush29,village1,2023-05-25,0,0
toothbrush29,village1,2023-05-26,1,73
toothbrush29,village1,2023-05-27,2,130
toothbrush29,village1,2023-05-28,1,55
toothbrush29,village1,2023-05-29,0,0
toothbrush29,village1,2023-05-30,1,93
toothbrush29,village1,2023-05-31,1,77
toothbrush29,village1,2023-06-01,1,62
toothbrush29,village1,2023-06-02,0,0
toothbrush29,village1,2023-06-03,2,152
toothbrush29,village1,2023-06-04,2,217
toothbrush29,village1,2023-06-05,2,159
toothbrush29,village1,2023-06-06,1,31
toothbrush29,village1,2023-06-07,0,0
toothbrush29,village1,2023-06-08,0,0
toothbrush29,village1,2023-06-09,1,89
toothbrush29,village1,2023-06-10,2,159
toothbrush29,village1,2023-06-11,1,87
toothbrush29,village1,2023-06-12,2,175
toothbrush29,village1,2023-06-13,2,109
toothbrush29,village1,2023-06-14,0,0
toothbrush29,village1,2023-06-15,0,0
toothbrush29,village1,2023-06-16,0,0
toothbrush29,village1,2023-06-17,0,0
toothbrush29,village1,2023-06-18,2,144
toothbrush29,village1,2023-06-19,2,135
toothbrush29,village1,2023-06-20,2,194
toothbrush29,village1,2023-06-21,2,156
toothbrush29,village1,2023-06-22,1,85
toothbrush29,village1,2023-06-23,1,51
toothbrush29,village1,2023-06-24,1,52
toothbrush29,village1,2023-06-25,2,115
toothbrush29,village1,2023-06-26,1,46
toothbrush29,village1,2023-06-27,0,0
toothbrush29,village1,2023-06-28,2,156
toothbrush29,village1,2023-06-29,2,178
toothbrush30,village3,2023-01-01,0,0
toothbrush30,village3,2023-01-02,1,44
toothbrush30,village3,2023-01-03,2,176
toothbrush30,village3,2023-01-04,1,65
toothbrush30,village3,2023-01-05,1,42
toothbrush30,village3,2023-01-06,2,161
toothbrush30,village3,2023-01-07,2,104
toothbrush30,village3,2023-01-08,1,48
toothbrush30,village3,2023-01-09,2,203
toothbrush30,village3,2023-01-10,1,32
toothbrush30,village3,2023-01-11,2,192
toothbrush30,village3,2023-01-12,2,128
toothbrush30,village3,2023-01-13,2,135
toothbrush30,village3,2023-01-14,2,132
toothbrush30,village3,2023-01-15,1,83
toothbrush30,village3,2023-01-16,2,169
toothbrush30,village3,2023-01-17,2,196
toothbrush30,village3,2023-01-18,2,122
toothbrush30,village3,2023-01-19,0,0
toothbrush30,village3,2023-01-20,0,0
toothbrush30,village3,2023-01-21,2,175
toothbrush30,village3,2023-01-22,2,143
toothbrush30,village3,2023-01-23,0,0
toothbrush30,village3,2023-01-24,2,98
toothbrush30,village3,2023-01-25,1,34
toothbrush30,village3,2023-01-26,0,0
toothbrush30,village3,2023-01-27,1,98
toothbrush30,village3,2023-01-28,0,0
toothbrush30,village3,2023-01-29,2,195
toothbrush30,village3,2023-01-30,2,151
toothbrush30,village3,2023-01-31,0,0
toothbrush30,village3,2023-02-01,0,0
toothbrush30,village3,2023-02-02,2,211
toothbrush30,village3,2023-02-03,0,0
toothbrush30,village3,2023-02-04,1,86
toothbrush30,village3,2023-02-05,2,220
toothbrush30,village3,2023-02-06,2,153
toothbrush30,village3,2023-02-07,1,88
toothbrush30,village3,2023-02-08,0,0
toothbrush30,village3,2023-02-09,0,0
toothbrush30,village3,2023-02-10,0,0
toothbrush30,village3,2023-02-11,0,0
toothbrush30,village3,2023-02-12,2,157
toothbrush30,village3,2023-02-13,0,0
toothbrush30,village3,2023-02-14,2,162
toothbrush30,village3,2023-02-15,2,160
toothbrush30,village3,2023-02-16,0,0
toothbrush30,village3,2023-02-17,2,151
toothbrush30,village3,2023-02-18,2,128
toothbrush30,village3,2023-02-19,1,116
toothbrush30,village3,2023-02-20,2,158
toothbrush30,village3,2023-02-21,2,192
toothbrush30,village3,2023-02-22,2,172
toothbrush30,village3,2023-02-23,1,115
toothbrush30,village3,2023-02-24,1,101
toothbrush30,village3,2023-02-25,1,51
toothbrush30,village3,2023-02-26,2,126
toothbrush30,village3,2023-02-27,1,104
toothbrush30,village3,2023-02-28,1,50
toothbrush30,village3,2023-03-01,2,221
toothbrush30,village3,2023-03-02,0,0
toothbrush30,village3,2023-03-03,0,0
toothbrush30,village3,2023-03-04,0,0
toothbrush30,village3,2023-03-05,0,0
toothbrush30,village3,2023-03-06,2,197
toothbrush30,village3,2023-03-07,1,46
toothbrush30,village3,2023-03-08,2,153
toothbrush30,village3,2023-03-09,1,34
toothbrush30,village3,2023-03-10,0,0
toothbrush30,village3,2023-03-11,1,105
toothbrush30,village3,2023-03-12,1,73
toothbrush30,village3,2023-03-13,0,0
toothbrush30,village3,2023-03-14,0,0
toothbrush30,village3,2023-03-15,1,109
toothbrush30,village3,2023-03-16,1,88
toothbrush30,village3,2023-03-17,2,94
toothbrush30,village3,2023-03-18,0,0
toothbrush30,village3,2023-03-19,1,37
toothbrush30,village3,2023-03-20,2,166
toothbrush30,village3,2023-03-21,0,0
toothbrush30,village3,2023-03-22,2,170
toothbrush30,village3,2023-03-23,0,0
toothbrush30,village3,2023-03-24,1,68
toothbrush30,village3,2023-03-25,2,135
toothbrush30,village3,2023-03-26,1,118
toothbrush30,village3,2023-03-27,1,107
toothbrush30,village3,2023-03-28,0,0
toothbrush30,village3,2023-03-29,2,115
toothbrush30,village3,2023-03-30,2,106
toothbrush30,village3,2023-03-31,2,193
toothbrush30,village3,2023-04-01,2,179
toothbrush30,village3,2023-04-02,2,86
toothbrush30,village3,2023-04-03,2,127
toothbrush30,village3,2023-04-04,0,0
toothbrush30,village3,2023-04-05,1,103
toothbrush30,village3,2023-04-06,2,193
toothbrush30,village3,2023-04-07,1,52
toothbrush30,village3,2023-04-08,0,0
toothbrush30,village3,2023-04-09,2,159
toothbrush30,village3,2023-04-10,1,82
toothbrush30,village3,2023-04-11,1,34
toothbrush30,village3,2023-04-12,1,65
toothbrush30,village3,2023-04-13,0,0
toothbrush30,village3,2023-04-14,2,124
toothbrush30,village3,2023-04-15,2,158
toothbrush30,village3,2023-04-16,1,81
toothbrush30,village3,2023-04-17,1,84
toothbrush30,village3,2023-04-18,0,0
toothbrush30,village3,2023-04-19,0,0
toothbrush30,village3,2023-04-20,0,0
toothbrush30,village3,2023-04-21,1,77
toothbrush30,village3,2023-04-22,0,0
toothbrush30,village3,2023-04-23,2,111
toothbrush30,village3,2023-04-24,0,0
toothbrush30,village3,2023-04-25,0,0
toothbrush30,village3,2023-04-26,0,0
toothbrush30,village3,2023-04-27,0,0
toothbrush30,village3,2023-04-28,0,0
toothbrush30,village3,2023-04-29,2,105
toothbrush30,village3,2023-04-30,1,53
toothbrush30,village3,2023-05-01,1,88
toothbrush30,village3,2023-05-02,1,88
toothbrush30,village3,2023-05-03,1,55
toothbrush30,village3,2023-05-04,1,97
toothbrush30,village3,2023-05-05,1,50
toothbrush30,village3,2023-05-06,2,90
toothbrush30,village3,2023-05-07,0,0
toothbrush30,village3,2023-05-08,0,0
toothbrush30,village3,2023-05-09,2,91
toothbrush30,village3,2023-05-10,2,147
toothbrush30,village3,2023-05-11,2,209
toothbrush30,village3,2023-05-12,0,0
toothbrush30,village3,2023-05-13,1,32
toothbrush30,village3,2023-05-14,1,75
toothbrush30,village3,2023-05-15,0,0
toothbrush30,village3,2023-05-16,2,126
toothbrush30,village3,2023-05-17,1,115
toothbrush30,village3,2023-05-18,2,81
toothbrush30,village3,2023-05-19,1,105
toothbrush30,village3,2023-05-20,1,112
toothbrush30,village3,2023-05-21,2,214
toothbrush30,village3,2023-05-22,0,0
toothbrush30,village3,2023-05-23,2,197
toothbrush30,village3,2023-05-24,2,196
toothbrush30,village3,2023-05-25,0,0
toothbrush30,village3,2023-05-26,0,0
toothbrush30,village3,2023-05-27,1,102
toothbrush30,village3,2023-05-28,2,115
toothbrush30,village3,2023-05-29,0,0
toothbrush30,village3,2023-05-30,1,43
toothbrush30,village3,2023-05-31,1,53
toothbrush30,village3,2023-06-01,1,38
toothbrush30,village3,2023-06-02,2,77
toothbrush30,village3,2023-06-03,1,54
toothbrush30,village3,2023-06-04,2,221
toothbrush30,village3,2023-06-05,1,93
toothbrush30,village3,2023-06-06,2,180
toothbrush30,village3,2023-06-07,1,45
toothbrush30,village3,2023-06-08,0,0
toothbrush30,village3,2023-06-09,1,62
toothbrush30,village3,2023-06-10,0,0
toothbrush30,village3,2023-06-11,0,0
toothbrush30,village3,2023-06-12,1,49
toothbrush30,village3,2023-06-13,2,180
toothbrush30,village3,2023-06-14,2,82
toothbrush30,village3,2023-06-15,2,116
toothbrush30,village3,2023-06-16,2,97
toothbrush30,village3,2023-06-17,1,37
toothbrush30,village3,2023-06-18,2,159
toothbrush30,village3,2023-06-19,1,77
toothbrush30,village3,2023-06-20,1,79
toothbrush30,village3,2023-06-21,2,107
toothbrush30,village3,2023-06-22,0,0
toothbrush30,village3,2023-06-23,2,195
toothbrush30,village3,2023-06-24,1,56
toothbrush30,village3,2023-06-25,0,0
toothbrush30,village3,2023-06-26,0,0
toothbrush30,village3,2023-06-27,1,91
toothbrush30,village3,2023-06-28,1,72
toothbrush30,village3,2023-06-29,2,140
toothbrush31,village1,2023-01-01,1,48
toothbrush31,village1,2023-01-02,0,0
toothbrush31,village1,2023-01-03,1,41
toothbrush31,village1,2023-01-04,0,0
toothbrush31,village1,2023-01-05,1,45
